Firm,year,city,Age,Roa,Lev,Cash,Growth,Mshrrat,Shrholder1,Share_indep,Capital,Labor,Bigdata,Post,Gdpt,Popt,Secondt,Waget,Edut,Firm_numt,Thirdt,Indus,Policy_year
660,2012,南平市,1.7917595,-.0051621655,.47607601,.060017519,.13303,1.7519,51.549999,.33330002,22.030369,9.2389278,0,0,47.404613,17.22901,125.49001,30.754034,2.0617714,21.418982,108.84,A03,0
796,2021,烟台市,3.1780539,.0023886627,.42911699,.017676355,-.22150899,42.495499,41.139999,.42860001,21.89443,8.709795,0,0,211.08257,77.753166,706.67999,125.27763,26.979267,97.743118,401.27997,A03,0
162,2013,福州市,2.9957323,.026701232,.26225501,-.038447805,.125866,.0086000003,33.459999,.40000001,19.391867,7.2232957,0,0,69.028084,25.857731,179.52,41.830006,17.444185,31.858013,184.24001,A02,0
2137,2012,兰州市,2.8332133,.074883975,.28683001,.0649231,.073484004,0,16.440001,.57139999,20.192474,8.908289,0,0,48.641281,17.338524,144.27,31.299152,25.71994,18.432556,146.52,A01,0
1328,2017,湛江市,2.7725887,.036261104,.50969499,-.096045583,-.121442,5.796,32.490002,.375,19.74283,8.237215,1,1,131.66542,52.405212,328.88,81.56617,9.1793718,53.961891,306.39999,A04,2016
2252,2021,常德市,3.0910425,-.08440166,.54056001,.041198045,.020761,0,21.74,.40000001,19.099678,7.506042,0,0,198.21509,77.231888,551.27997,122.95944,7.0001764,82.687309,423.35999,A04,0
1372,2015,东莞市,2.8332133,.0081903329,.197284,.028326988,.082846999,37.421501,36.540001,.57139999,19.817102,7.0335064,1,0,105.38509,31.164406,305.34,64.493492,12.640039,52.09523,292.32001,A01,2016
472,2018,大连市,2.8332133,.0095620919,.87581801,.081992231,-.0027960001,4.1820998,30.76,.40000001,20.72427,7.9050727,0,0,159.82809,57.353729,457.92001,96.352432,37.715778,76.067169,381.87,A04,0
2333,2013,哈尔滨市,2.8903718,-.037957132,.61776298,.050764684,1.084656,0,51.200001,.375,19.201979,6.1180973,0,0,69.667534,27.598085,151.12,41.545025,19.41852,29.070101,203.84,A01,0
989,2019,南宁市,2.9444389,-.095410533,.52695203,.11757433,-.043857001,1.2929,38.18,.57139999,20.554279,8.096817,0,0,167.06027,65.547874,362.09998,105.19751,39.078278,71.196358,502.09998,A04,0
813,2015,郑州市,1.7917595,.02260061,.53722,-.026830511,.45446599,45.648499,39.84,.36360002,21.149466,8.2403851,1,0,105.08736,39.623665,337.01999,62.38504,40.461681,47.450325,244.44,A03,2016
1686,2018,云浮市,3.2188759,.078890122,.34062099,.1203794,.056345999,24.9911,8.7700005,.33330002,23.627438,10.792181,1,1,136.83813,50.690578,370.62,91.054596,2.0965836,57.632164,303.30002,A03,2016
660,2018,南平市,2.4849067,.10584431,.44783401,.1607798,.16899601,.98900002,45.709999,.33330002,22.94396,10.021582,0,0,142.21384,51.687031,376.47003,92.2621,6.1853142,64.256943,326.51999,A03,0
1328,2013,湛江市,2.4849067,.022193089,.36778101,-.063410059,-.171169,.29370001,45.259998,.375,19.983082,8.1143246,1,0,65.83271,26.202606,164.44,40.783085,4.5896859,26.980946,153.2,A04,2016
240,2017,合肥市,3.4657359,.0066694855,.371378,-.064635672,.95121002,0,34.110001,.57139999,19.925121,7.0282016,0,0,136.89555,49.607319,431.35999,84.629974,60.220383,61.674465,329.35999,A05,0
2748,2013,长沙市,2.4849067,.0081737516,.48310199,-.020609872,.29145399,0,37.540001,.33330002,19.424686,7.189168,0,0,70.530304,25.920177,214.39999,42.216755,31.162107,31.476078,167.84,A03,0
1021,2018,烟台市,2.8332133,.13627811,.197442,.17732732,.212644,28.815399,28.82,.42860001,20.539568,8.5326729,0,0,158.31192,58.314877,530.01001,93.958229,20.234449,73.307343,300.95999,A03,0
660,2016,南平市,2.3025851,.053064372,.46925101,.10343198,-.0066450001,1.2043999,41.48,.33330002,22.901558,9.9035378,0,0,110.61076,40.201023,292.81,71.759415,4.8107996,49.977623,253.95999,A03,0
1413,2018,海口市,2.8903718,.011370177,.059351999,.24141416,.24591599,14.5863,13.92,.375,19.117622,5.267858,0,0,140.3923,45.637104,216.09,93.957718,58.261864,47.031719,626.22003,A01,0
833,2014,怀化市,2.8332133,.0028774654,.114377,-.071815647,.071134001,.0103,18.09,.33330002,20.075089,6.9772816,0,0,78.624695,31.154375,214,51.332306,3.1541827,32.132442,213.79999,A03,0
1914,2021,常州市,3.1780539,-.036079641,.42913899,.062156063,.170995,27.1007,23.309999,.33330002,22.156374,8.7479877,0,0,206.77872,70.64325,663.59998,128.36084,34.674614,105.12167,497.16,A03,0
2127,2010,上海市,2.5649493,.021984369,.48815501,.09357316,.26914099,0,43.02,.33330002,20.386543,6.4134588,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,A04,2016
1002,2017,南阳市,2.8332133,.098380759,.47029299,.07432577,-.01408,44.533401,42.48,.375,23.083834,10.203703,1,1,134.30116,56.566471,416.56,80.452415,4.4989004,58.365879,219.12,A03,2016
288,2019,北京市,3.0445225,.018094612,.27777201,-.0037528169,-.20838299,.015699999,25.360001,.375,19.813225,7.2232957,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,A04,2016
2478,2016,哈尔滨市,2.8903718,.092167214,.261601,.20752466,.049501002,.0046999999,64.139999,.44439998,22.011309,10.382946,0,0,121.91818,48.29665,264.45999,72.703796,33.98241,50.872677,356.72,A01,0
1413,2013,海口市,2.5649493,.020828135,.12979101,.0080495365,2.2260959,23.6628,22.41,.33330002,18.929968,6.2422233,0,0,62.396576,20.283157,96.040001,41.758987,25.894161,20.902987,278.32001,A01,0
796,2018,烟台市,3.0445225,.15568946,.30544299,.18557557,.19383299,50.737202,43.860001,.33330002,20.893532,8.0802374,0,0,158.31192,58.314877,530.01001,93.958229,20.234449,73.307343,300.95999,A03,0
788,2017,大连市,2.1972246,.1302665,.243818,.091987349,.89873701,6.9916,26.26,.5,19.80481,4.7184987,0,0,142.06941,50.981094,407.04001,85.646606,33.525135,67.615265,339.44,A04,0
257,2016,海口市,3.1354942,.014409246,.427212,.04669847,1.635372,2.4781001,16.27,.42860001,21.21867,7.6391611,0,0,109.19401,35.495525,168.07001,73.078232,45.314781,36.580227,487.06,A03,0
240,2013,合肥市,3.3672957,.028267104,.353948,.10064787,2.628468,.0011,34.110001,.375,19.81419,7.2327332,0,0,68.447777,24.803659,215.67999,42.314987,30.110191,30.837233,164.67999,A05,0
1021,2017,烟台市,2.7725887,.039497517,.178756,.093059987,.140847,28.679001,28.68,.42860001,20.508181,8.4222231,0,0,140.72171,51.835445,471.12,83.518425,17.986177,65.162079,267.51999,A03,0
989,2013,南宁市,2.5649493,.041125167,.29782999,.074720204,-.036738999,54.7341,44.029999,.40000001,19.520046,8.1068163,0,0,66.824112,26.219151,144.84,42.079002,15.63131,28.478542,200.84,A04,0
2478,2011,哈尔滨市,2.5649493,.023524784,.658822,.1164381,-.61559701,0,64.139999,.36360002,22.48435,10.571906,0,0,34.833767,13.799043,75.559998,20.772512,9.70926,14.53505,101.92,A01,0
257,2013,海口市,2.9957323,.0059453435,.57839602,.042578653,2.658942,.0074999998,10.92,.42860001,20.302336,7.9327211,0,0,62.396576,20.283157,96.040001,41.758987,25.894161,20.902987,278.32001,A03,0
1042,2016,天水市,2.3978953,.050189395,.28685501,.072603956,.120824,42.189999,29.719999,.33330002,20.462263,7.815207,0,0,104.40419,41.264675,264.10999,70.579681,5.590189,35.950588,295.60999,A01,0
989,2012,南宁市,2.4849067,.066337131,.26159999,.042546067,-.125347,54.955399,44.029999,.33330002,19.289049,7.9554253,0,0,50.118084,19.664364,108.63,31.559252,11.723483,21.358906,150.63,A04,0
1686,2017,云浮市,3.1780539,.14272201,.319545,.16301154,.16613001,27.7854,8.7700005,.33330002,23.393156,10.831193,1,1,121.6339,45.058292,329.44,80.937416,1.8636298,51.228592,269.60001,A03,2016
240,2012,合肥市,3.3322046,.037063196,.34655699,.028937584,3.859715,.0011,34.110001,.375,19.619131,7.3421316,0,0,51.335831,18.602745,161.75999,31.73624,22.582644,23.127924,123.50999,A05,0
409,2011,长沙市,2.4849067,.076422937,.53471702,.065404952,5.3849869,1.6079,17.24,.36360002,19.911467,7.3975616,0,0,35.265152,12.960089,107.2,21.108377,15.581054,15.738039,83.919998,A01,0
240,2019,合肥市,3.4657359,.024405492,.32817101,.05067065,.66382098,0,29.24,.42860001,19.992903,7.0867381,0,0,171.11945,62.009148,539.19995,105.78747,75.275482,77.093079,411.69998,A05,0
1042,2018,天水市,2.5649493,.027436147,.359386,.056405474,-.101477,41.261299,29.719999,.33330002,21.309008,8.2638483,0,0,134.23396,53.054585,339.57001,90.7453,7.1873856,46.222187,380.07001,A01,0
240,2020,合肥市,3.4657359,.021395592,.332118,.075086989,.73391598,0,29.24,.42860001,20.192665,7.0934048,0,0,188.23138,68.21006,593.12,116.36621,82.803024,84.802391,452.87,A05,0
162,2014,福州市,3.0445225,.03580045,.33341199,-.0041397354,.41552901,.0086000003,35.880001,.40000001,19.323137,7.166266,0,0,86.285103,32.322163,224.40001,52.287506,21.805231,39.822517,230.3,A02,0
3114,2021,乐山市,2.0794415,.044323072,.446834,.025800237,.42728701,4.1908998,25.620001,.33330002,21.285271,8.1670685,0,0,189.86722,70.407814,713.76001,122.53146,12.490393,80.260254,324.84,A03,0
1914,2020,常州市,3.1354942,.027466103,.27792099,.022161976,.093805,27.1987,23.309999,.33330002,21.806553,8.6607742,0,0,189.54715,64.75631,608.29999,117.66411,31.785063,96.361534,455.73001,A03,0
1698,2019,上海市,3.0910425,.054405887,.547131,.15277234,.474691,45.297798,31,.42860001,21.627369,7.4217758,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,A01,2016
2478,2013,哈尔滨市,2.7080503,-.036851477,.63966101,.13146541,.40284401,0,64.139999,.5,22.438347,10.482178,0,0,69.667534,27.598085,151.12,41.545025,19.41852,29.070101,203.84,A01,0
1698,2018,上海市,3.0445225,.032054093,.59667599,.10451291,.085322,55.100498,39.400002,.42860001,21.587114,7.4471684,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,A01,2016
2748,2019,长沙市,2.8903718,.041569293,.246984,-.044789761,-.020237001,0,30.950001,.42860001,20.084745,7.3045158,0,0,176.32576,64.800446,536,105.54189,77.905266,78.690193,419.59998,A03,0
2127,2014,上海市,2.8332133,.078565739,.320164,.12585993,-.32194301,0,43.02,.33330002,20.422457,7.1082439,1,0,94.80513,36.244297,210.25,55.913445,18.255814,48.611027,286.39999,A04,2016
2333,2010,哈尔滨市,2.7080503,.061478525,.519036,.020088999,.91783398,.0018,61.200001,.375,18.880606,6.3885612,0,0,17.416883,6.8995214,37.779999,10.386256,4.85463,7.2675252,50.959999,A01,0
2323,2019,酒泉市,3.0445225,-.10987205,.72091901,-.0013981948,1.178147,.0020000001,12.92,.33330002,20.120264,6.6833611,0,0,152.14313,46.41502,518.90002,103.98795,6.396121,56.167713,347.29999,A01,0
162,2012,福州市,2.9444389,.0090809632,.30300099,.043175083,-.051955,.0086000003,35.880001,.40000001,19.284769,7.2145042,0,0,51.771065,19.393299,134.64,31.372505,13.083139,23.893509,138.18001,A02,0
1042,2017,天水市,2.4849067,.03489586,.356056,.05067426,.162388,41.708099,29.719999,.33330002,20.921328,8.0633774,0,0,119.31908,47.15963,301.84,80.662491,6.3887873,41.086388,337.84,A01,0
1328,2020,湛江市,2.9444389,-.055628721,.60641998,-.046323203,-.24519899,4.6845999,17.17,.33330002,20.775572,8.4035769,1,1,181.03995,72.057167,452.21002,112.15348,12.621636,74.197601,421.29999,A04,2016
1686,2016,云浮市,3.1354942,.20048822,.242742,.24141416,.027857,26.120399,8.7700005,.33330002,23.154289,10.805964,1,1,106.42966,39.426006,288.26001,70.820236,1.630676,44.82502,235.90001,A03,2016
2798,2018,海口市,2.5649493,.014832053,.32988301,.037192628,.128656,.001,63.439999,.33330002,21.18685,10.015789,0,0,140.3923,45.637104,216.09,93.957718,58.261864,47.031719,626.22003,A01,0
788,2012,大连市,1.6094379,.090397976,.46911001,.061236881,4.1587071,60.4925,48.509998,.42860001,20.56712,6.5998707,0,0,53.276031,19.11791,152.64,32.117477,12.571926,25.355724,127.29,A04,0
660,2013,南平市,1.9459101,-.031909607,.588067,.0026345914,.12956899,1.721,51.549999,.33330002,22.264959,9.4477024,0,0,63.20615,22.972013,167.32001,41.005379,2.7490284,28.558641,145.12,A03,0
2137,2017,兰州市,3.0910425,.01225585,.40794,-.0034000149,1.058552,0,15.57,.40000001,21.011402,8.7925501,0,0,129.71008,46.236065,384.72,83.464409,68.58651,49.153484,390.72,A01,0
240,2011,合肥市,3.2958369,.0296953,.37799901,-.057636503,1.630636,.0011,34.110001,.375,19.553093,6.4248691,0,0,34.223888,12.40183,107.84,21.157494,15.055096,15.418616,82.339996,A01,0
813,2016,郑州市,1.9459101,.048941158,.60289699,.10570038,.26234499,45.633701,39.84,.36360002,21.143894,8.1828384,1,1,122.60193,46.227608,393.19,72.782547,47.205296,55.358711,285.18002,A03,2016
2333,2020,哈尔滨市,3.2188759,.082647592,.226319,-.020355003,.93596101,0,48.759998,.40000001,18.424673,5.3033047,0,0,191.58572,75.894737,415.57999,114.24882,53.400928,79.94278,560.56,A01,0
660,2017,南平市,2.3978953,.020131595,.504493,.11110298,.596681,1.0795,45.709999,.33330002,22.939579,10.011445,0,0,126.4123,45.944027,334.64001,82.010757,5.4980569,57.117283,290.23999,A03,0
2798,2014,海口市,2.1972246,.0023479112,.25807399,-.001389449,.139826,0,70,.33330002,21.172756,11.018071,0,0,77.99572,25.353947,120.05,52.198734,32.367702,26.128733,347.90002,A01,0
2252,2011,常德市,2.4849067,.015426864,.45961699,-.0033332095,.794846,0,21.719999,.40000001,19.133169,7.2834482,0,0,33.035847,12.871981,91.879997,20.49324,1.1666961,13.781219,70.559998,A05,0
660,2014,南平市,2.0794415,.0037831089,.63724101,.091728069,.071581997,1.6224999,51.549999,.33330002,22.531311,9.6613522,0,0,79.00769,28.715017,209.15001,51.256721,3.4362855,35.698303,181.39999,A03,0
1698,2016,上海市,2.9444389,.043250654,.47578999,.12912142,.33160001,60.029999,40.02,.33330002,20.90238,7.430707,1,1,132.72717,50.742016,294.35001,78.278824,25.55814,68.055435,400.95999,A01,2016
1698,2020,上海市,3.1354942,.049303625,.556849,.12168958,.125144,35.4147,30.110001,.42860001,21.708509,7.6530204,1,1,208.57127,79.737457,462.54999,123.00957,40.162792,106.94426,630.07996,A01,2016
1322,2011,合肥市,2.1972246,.029861931,.27441701,-.085468672,2.3304291,39.3606,8.7700005,.44439998,17.58147,4.9126549,0,0,34.223888,12.40183,107.84,21.157494,15.055096,15.418616,82.339996,A05,0
257,2014,海口市,3.0445225,.012852226,.57367998,-.0051395246,-.26618499,.0074999998,10.92,.42860001,20.681084,7.6939373,0,0,77.99572,25.353947,120.05,52.198734,32.367702,26.128733,347.90002,A03,0
1372,2013,东莞市,2.7080503,-.16172703,.37803,.01314982,.095902003,37.4804,36.540001,.57139999,20.056797,7.2011709,1,0,70.256721,20.77627,203.56,42.995663,8.426693,34.730152,194.88,A01,2016
796,2010,烟台市,2.5649493,.039034944,.275323,.092569657,.19136401,65.084999,51.459999,.33330002,19.763065,7.5847731,0,0,17.590214,6.4794307,58.889999,10.439803,2.2482722,8.1452599,33.439999,A03,0
257,2020,海口市,3.2958369,.012826399,.49093401,-.031816322,-.133146,.0726,17.139999,.42860001,21.699402,7.9193563,0,0,171.59058,55.778683,264.11002,114.83722,71.208946,57.483212,765.38,A03,0
973,2014,三明市,2.8903718,.033781298,.496387,-.0020609275,.61422902,.00019999999,70.32,.33330002,17.26531,5.5909872,0,0,80.464409,28.027172,246.25,51.644279,3.1701682,37.012257,167.5,A02,0
2478,2021,哈尔滨市,3.1354942,.087070763,.164185,.15270565,-.16247199,.00089999998,64.139999,.44439998,21.904558,10.420196,0,0,209.00259,82.794258,453.35999,124.63507,58.255562,87.210304,611.52002,A01,0
833,2013,怀化市,2.7725887,.0035359061,.359108,.046261631,.48320001,28.6499,28.370001,.36360002,20.086506,7.1876574,0,0,62.899754,24.9235,171.2,41.065845,2.5233462,25.705954,171.03999,A03,0
2252,2018,常德市,2.9444389,.009432666,.24576899,-.021810655,.17663001,0,21.74,.40000001,19.186317,7.1724248,0,0,148.66132,57.923912,413.45999,92.219582,5.2501326,62.015484,317.51999,A04,0
162,2018,福州市,3.2188759,.00729885,.21390601,-.14857833,-.051656999,.028200001,28.219999,.40000001,19.62977,6.937314,0,0,155.31319,58.179893,403.92001,94.117516,39.249416,71.680527,414.54001,A02,0
2333,2015,哈尔滨市,2.9957323,.0093366178,.407269,.16620898,6.4395971,.054699998,48.759998,.33330002,18.847446,5.57973,0,0,104.5013,41.397129,226.67999,62.317535,29.127781,43.605152,305.76001,A01,0
257,2019,海口市,3.2580965,.0047273808,.35706601,-.0058332523,1.145726,.0726,17.139999,.42860001,21.680252,7.7093081,0,0,155.99144,50.707893,240.10001,104.39747,64.735405,52.257465,695.80005,A03,0
973,2018,三明市,3.0910425,.027837642,.55379599,.055028971,1.584638,0,70.32,.33330002,16.858603,5.6383548,0,0,144.83594,50.44891,443.25,92.959702,5.7063026,66.622063,301.5,A02,0
1413,2012,海口市,2.4849067,.042958666,.095261998,-.02071018,2.265734,24.6003,22.41,.375,18.304569,6.1092477,0,0,46.797432,15.212368,72.029999,31.319241,19.42062,15.67724,208.74001,A01,0
1002,2016,南阳市,2.7725887,.17955616,.56219101,.099175453,.055636998,49.841099,47.599998,.375,22.595066,9.7534781,1,1,117.51352,49.495663,364.48999,70.395866,3.9365377,51.070145,191.73,A03,2016
1021,2019,烟台市,2.8903718,.20048822,.201509,.24141416,.118774,28.92,28.92,.42860001,20.676552,8.5544891,0,0,175.90213,64.794304,588.90002,104.39803,22.482721,81.452599,334.39999,A03,0
2748,2010,长沙市,2.1972246,.02759921,.31113699,.038134959,.51830202,0,37.540001,.33330002,19.201576,7.0825486,0,0,17.632576,6.4800444,53.599998,10.554189,7.7905269,7.8690195,41.959999,A03,0
2323,2012,酒泉市,2.6390574,-.0095224287,.64999902,.10820678,1.4785759,0,15.22,.36360002,20.614981,7.266129,0,0,45.642941,13.924505,155.67,31.196384,1.9188362,16.850313,104.19,A01,0
1322,2012,合肥市,2.3025851,.035515998,.317296,.050358247,1.387789,36.9879,8.7700005,.44439998,17.917721,5.8749309,0,0,51.335831,18.602745,161.75999,31.73624,22.582644,23.127924,123.50999,A01,0
472,2013,大连市,2.4849067,.018304817,.54074901,.035895944,.023010001,5.3922,45.759998,.57139999,20.551294,8.3363905,0,0,71.034706,25.490547,203.52,42.823303,16.762568,33.807632,169.72,A04,0
788,2016,大连市,2.0794415,.10210406,.138831,.13081948,1.273236,7.7198,26.23,.42860001,21.124891,6.7141705,0,0,124.31074,44.608459,356.16,74.940781,29.334494,59.163357,297.01001,A04,0
796,2013,烟台市,2.7725887,-.18506573,.56964099,-.062874921,-.099462003,65.045303,51.459999,.33330002,20.519529,7.6260829,0,0,70.360855,25.917723,235.56,41.759212,8.9930887,32.581039,133.75999,A03,0
2137,2010,兰州市,2.7080503,.02938547,.37630901,.012946074,1.280549,.064900003,17.030001,.35709998,20.035694,8.7704391,0,0,16.21376,5.7795081,48.09,10.433051,8.5733137,6.1441855,48.84,A01,0
2748,2017,长沙市,2.7725887,.021056442,.285833,.080503874,-.013903,0,30.950001,.375,20.14142,7.2305632,0,0,141.06061,51.840355,428.79999,84.43351,62.324215,62.952156,335.67999,A03,0
989,2021,南宁市,3.0445225,.011726747,.470406,-.0081399437,-.074127004,.84850001,16.85,.42860001,20.456434,8.0414133,0,0,200.47234,78.657455,434.51999,126.23701,46.893932,85.435623,602.52002,A04,0
2137,2018,兰州市,3.1354942,.0096499911,.43891001,.019341486,1.5885479,0,15.57,.33330002,20.995581,8.6555624,0,0,145.92384,52.015572,432.81,93.897461,77.159821,55.297668,439.56,A01,0
2333,2018,哈尔滨市,3.1354942,.073810659,.346324,.049740195,.60060102,.089900002,48.759998,.40000001,18.513563,5.4510384,0,0,156.75195,62.095692,340.01999,93.476303,43.691669,65.40773,458.63998,A01,0
2323,2017,酒泉市,2.9444389,-.030794084,.52908999,-.094582729,3.7538669,.0020000001,12.92,.33330002,20.055027,6.8243737,0,0,121.71451,37.132015,415.12,83.190361,5.1168966,44.93417,277.84,A01,0
788,2015,大连市,1.9459101,.075997807,.27541,.11562486,7.1731029,45.037399,34.400002,.42860001,21.366564,7.0210838,0,0,106.55206,38.235821,305.28,64.234955,25.143852,50.711449,254.58,A04,0
1322,2014,合肥市,2.4849067,.023058876,.304966,.092753775,2.389478,26.8839,11.39,.5,19.001823,6.0544395,0,0,85.559723,31.004574,269.59998,52.893734,37.637741,38.546539,205.84999,A01,0
